,s,t,d,s
771,6,144,14.40731623901909,26.5
772,6,145,18.37760466068129,26.5
773,6,146,19.500979384786717,26.5
774,6,147,27.66297405525192,26.5
775,6,148,14.192015950730301,26.5
776,6,149,9.933686441447074,35.0
777,6,150,10.863636774500945,35.0
778,6,151,23.374193957257877,26.5
779,6,152,25.527633292187584,26.5
780,6,153,33.07045968413255,26.5
781,6,156,8.771734615934305,35.0
782,6,157,18.541819796938622,26.5
783,6,158,16.149894056534247,26.5
784,6,159,27.57987179598169,26.5
785,6,160,20.278471972104196,26.5
786,6,161,18.805281212339157,26.5
787,6,162,19.11193671361675,26.5
788,6,163,19.2351339401984,26.5
789,6,164,17.69958915033994,26.5
790,6,165,8.578214969047725,27.5
791,6,166,24.594418522251456,26.5
792,6,167,27.798906011322675,26.5
793,6,168,25.513825735023563,26.5
794,6,169,30.84807933774328,26.5
795,6,170,17.712047999850355,26.5
796,6,171,17.878439533723288,26.5
797,6,174,34.376841831757446,26.5
798,6,175,30.294945480519438,35.0
799,6,176,6.107786996545445,35.0
800,6,177,15.202469064897912,26.5
801,6,178,8.665472970876808,35.0
802,6,180,20.388843330789427,35.0
803,6,181,10.011035026535398,26.5
804,6,182,30.842596405014284,26.5
805,6,183,37.35617384610112,27.5
806,6,184,34.19638819370589,26.5
807,6,185,32.80494751883543,26.5
808,6,187,6.919792643425233,35.0
809,6,188,12.495069639440112,26.5
810,6,189,11.64989386929867,26.5
811,6,190,10.273648531920292,26.5
812,6,191,30.538872773625457,35.0
813,6,192,25.517217609465444,27.5
814,6,193,20.284473706389605,26.5
815,6,194,24.606784028452232,26.5
816,6,195,9.288129512380761,26.5
817,6,196,21.692990061874735,26.5
818,6,197,22.46584546818532,35.0
819,6,198,17.27545961068964,26.5
820,6,199,25.99548264437532,26.5
821,6,201,19.47456695891868,35.0
822,6,202,20.095605921020326,26.5
823,6,203,28.572168268199064,35.0
824,6,204,13.743624360738947,35.0
825,6,205,27.77669812216548,35.0
826,6,206,4.473240257085793,26.5
827,6,208,32.001988937631296,26.5
828,6,209,12.576908074889225,26.5
829,6,210,10.241251588643054,35.0
830,6,211,14.462357305958621,26.5
831,6,215,25.060002454693016,35.0
832,6,216,22.05271072676343,35.0
833,6,217,903.2735101064355,35.0
834,6,219,29.018448997536062,35.0
835,6,220,33.61038948199782,26.5
836,6,221,2.9191808911305643,27.5
837,6,222,16.425275679942786,35.0
838,6,223,23.429975774411183,26.5
839,6,225,12.931290512087529,26.5
840,6,226,18.737976729795754,26.5
841,6,227,6.061877678307616,26.5
842,6,228,7.638407636541201,26.5
843,6,232,13.982495250265377,26.5
844,6,234,16.094325710968466,26.5
845,6,235,30.49125086073261,26.5
846,6,236,20.273005019578747,26.5
847,6,237,21.59548512708501,26.5
848,6,238,20.876115477822097,26.5
849,6,239,20.38736257794817,26.5
850,6,240,35.996339292230196,26.5
851,6,242,32.77308979353035,26.5
852,6,243,28.40189783815425,26.5
853,6,245,5.315574736393228,35.0
854,6,246,17.648542608835395,26.5
855,6,247,27.64866168301317,26.5
856,6,248,30.673513605643002,26.5
857,6,249,15.433289453246742,26.5
858,6,251,6.004245838709174,35.0
859,6,252,29.76206027428642,27.5
860,6,253,32.30748663376612,35.0
861,6,257,9.297411312997623,26.5
862,6,258,19.930731998195075,35.0
863,6,259,36.620018985066565,26.5
864,6,260,20.783512371696453,26.5
865,6,261,12.901818617691049,26.5
866,6,262,22.47033719065713,26.5
867,6,264,3854.1505328887306,35.0
868,7,2,20.32292779923476,26.5
869,7,4,6.668543693622773,18.0
870,7,5,32.64164757901312,26.5
871,7,6,21.966746527530912,26.5
872,7,8,0.9922167396242507,18.0
873,7,9,11.8941618130433,26.5
874,7,10,16.251302683917366,26.5
875,7,11,19.826535921180835,26.5
876,7,12,10.524082577289313,18.0
877,7,13,9.965941712269215,18.0
878,7,14,17.428565377620718,18.0
879,7,16,12.906527282561376,26.5
880,7,17,6.334686617332531,18.0
881,7,18,11.53358474209334,18.0
882,7,19,17.89701154101951,26.5
883,7,20,9.967685689569302,18.0
884,7,21,18.237326442440047,26.5
885,7,22,18.67947720456746,19.0
886,7,24,4.41583881176182,18.0
887,7,25,10.625680135393402,18.0
888,7,26,16.340138477024883,18.0
889,7,29,21.77419376131033,26.5
890,7,30,20.631922582683835,26.5
891,7,31,1646.3992957169887,26.5
892,7,32,10.258922069701624,18.0
893,7,33,10.052771565779272,18.0
894,7,34,8.885326084274185,18.0
895,7,35,11.959810948650553,18.0
896,7,36,7.454155757652165,18.0
897,7,37,8.650825986252022,18.0
898,7,38,18.31328783186962,26.5
899,7,39,14.482424092868602,26.5
900,7,40,11.742445138582362,18.0
901,7,42,3.667586561449547,18.0
902,7,43,3.1880668625330353,18.0
903,7,45,8.30761228558986,18.0
904,7,46,14.726648181838172,26.5
905,7,48,7.581126829664509,18.0
906,7,49,9.614267382810695,18.0
907,7,50,5.671425112888656,18.0
908,7,51,14.152573633762932,18.0
909,7,52,10.961479094797994,18.0
910,7,53,7.306492727721971,18.0
911,7,54,11.114096052172242,18.0
912,7,55,22.433265701122796,26.5
913,7,56,6.530160302441057,18.0
914,7,57,6.530160302441057,18.0
915,7,58,11.929991549037002,18.0
916,7,59,8.082650687457182,18.0
917,7,60,7.855142590400513,18.0
918,7,61,11.444524055245315,18.0
919,7,62,11.473437147532447,18.0
920,7,63,10.339942020282622,19.0
921,7,64,15.431151381574876,26.5
922,7,65,10.040489794413658,18.0
923,7,66,8.995174403924548,18.0
924,7,67,18.19456646521465,19.0
925,7,68,5.16044867376928,18.0
926,7,69,5.859984083898746,18.0
927,7,70,5.6151115116834305,18.0
928,7,73,12.397754231688907,26.5
929,7,74,3.6020739333644904,18.0
930,7,75,3.2146015186724273,18.0
931,7,76,12.379567242746289,19.0
932,7,77,12.307564720923628,19.0
933,7,78,8.802644600252938,18.0
934,7,79,6.761830908299758,18.0
935,7,80,7.361472861750148,18.0
936,7,81,15.535018010788,19.0
937,7,82,5.883576241316283,18.0
938,7,85,13.788897540652616,18.0
939,7,86,23.6930081400453,26.5
940,7,87,9.649572633852996,18.0
941,7,88,10.48220496142857,18.0
942,7,89,15.024036519115624,18.0
943,7,90,6.071105183224405,18.0
944,7,91,16.772552777737186,26.5
945,7,92,9.530680956323684,19.0
946,7,94,10.79660314201127,18.0
947,7,95,9.260054271988615,19.0
948,7,97,9.8421612712208,18.0
949,7,98,12.242682372794919,26.5
950,7,99,30.052372873705174,26.5
951,7,100,5.467919254359672,18.0
952,7,101,18.632072025609876,26.5
953,7,102,8.654720679189872,18.0
954,7,106,11.430943105439038,18.0
955,7,107,6.083917722918698,18.0
956,7,108,19.90076378444977,26.5
957,7,109,30.812603676762105,26.5
958,7,110,29.881014044608982,26.5
959,7,111,14.274332049023167,18.0
960,7,112,5.646931052318256,18.0
961,7,113,7.2284695603541556,18.0
962,7,114,7.336400333426047,18.0
963,7,116,6.031382153251248,18.0
964,7,117,22.87658882463508,26.5
965,7,119,7.1742914571822025,18.0
966,7,120,8.217743400099618,18.0
967,7,122,15.213166934823366,26.5
968,7,123,20.796673073943317,26.5
969,7,124,14.961819775245296,26.5
970,7,125,8.254193145677062,18.0
971,7,126,5.959997198907986,18.0
972,7,127,10.844196571444579,18.0
973,7,128,11.15574604075701,18.0
974,7,129,4.1652563259710655,18.0
975,7,130,13.35340311713359,26.5
976,7,131,14.053846455156412,26.5
977,7,132,19.176563146619355,26.5
978,7,133,14.39733182181375,18.0
979,7,134,10.883585846836395,26.5
980,7,135,10.30858109084801,26.5
981,7,136,11.420019976495121,18.0
982,7,137,5.346393234949318,18.0
983,7,138,4.809295772557167,18.0
984,7,139,19.07553735285712,26.5
985,7,140,3.0984996172077746,18.0
986,7,141,2.9405744925079973,18.0
987,7,143,4.36065716895315,18.0
988,7,144,7.850779999328063,18.0
989,7,145,3.6180014896681723,18.0
990,7,146,2.5248034791181015,18.0
991,7,147,5.696870398808129,18.0
992,7,148,7.8466929024626735,18.0
993,7,149,18.019249854113053,26.5
994,7,150,21.744440524281952,26.5
995,7,151,4.41583881176182,18.0
996,7,152,5.1856746987097955,18.0
997,7,153,11.715359001718216,18.0
998,7,156,24.435988358140037,26.5
999,7,157,5.631949884333939,18.0
1000,7,158,7.200368754127636,18.0
1001,7,159,5.646388045578393,18.0
1002,7,160,7.394541623928474,18.0
1003,7,161,4.418615702508659,18.0
1004,7,162,3.804056331643739,18.0
1005,7,163,4.682806662177692,18.0
1006,7,164,5.1721530531120345,18.0
1007,7,165,17.284499776317848,19.0
1008,7,166,5.020323707438849,18.0
1009,7,167,6.098842433377847,18.0
1010,7,168,3.647430449544419,18.0
1011,7,169,9.19988788104641,18.0
1012,7,170,4.869469887903038,18.0
1013,7,171,4.1351778424782815,18.0
1014,7,174,12.535768559655114,18.0
1015,7,175,13.981979417165821,26.5
1016,7,176,27.93489903038467,26.5
1017,7,177,10.81112190115919,18.0
1018,7,178,20.948209405491856,26.5
1019,7,180,12.857818784462976,26.5
1020,7,181,12.265911536578377,18.0
1021,7,182,8.961822883472307,18.0
1022,7,183,15.807311086154154,19.0
1023,7,184,12.423962778509608,18.0
1024,7,185,10.843041672123297,18.0
1025,7,187,23.25339857167885,26.5
1026,7,188,10.449256315482334,18.0
1027,7,189,10.952197708354607,18.0
1028,7,190,12.73180235300922,18.0
1029,7,191,17.45491698832921,26.5
1030,7,192,9.424919522203686,19.0
1031,7,193,1.6887559429044876,18.0
1032,7,194,2.660636014637204,18.0
1033,7,195,12.680703538318939,18.0
1034,7,196,7.927283601759578,18.0
1035,7,197,11.625381675650624,26.5
1036,7,198,7.240111947880339,18.0
1037,7,199,4.5182093377287185,18.0
1038,7,201,22.725257329847857,26.5
1039,7,202,2.0619790957142348,18.0
1040,7,203,20.47469556523427,26.5
1041,7,204,34.57412617568889,26.5
1042,7,205,16.464697022162106,26.5
1043,7,206,19.1212984230205,18.0
1044,7,208,10.911922907862404,18.0
1045,7,209,9.578289508569068,18.0
1046,7,210,20.14007052646753,26.5
1047,7,211,7.945567056913468,18.0
1048,7,215,14.265020197006914,26.5
1049,7,216,14.707290867499422,26.5
1050,7,217,925.2004498808088,26.5
1051,7,219,18.933221868357663,26.5
1052,7,220,12.233290921669687,18.0
1053,7,221,20.144421334348717,19.0
1054,7,222,14.453552262028486,26.5
1055,7,223,2.2508290045732835,18.0
1056,7,225,10.916550977786915,18.0
1057,7,226,3.6055669061532805,18.0
1058,7,227,16.445828583745865,18.0
1059,7,228,14.921399061773323,18.0
1060,7,232,8.062679816515303,18.0
1061,7,234,6.438069369460777,18.0
1062,7,235,9.169200991290403,18.0
1063,7,236,2.9270341845263563,18.0
1064,7,237,2.4989707204534444,18.0
1065,7,238,4.4407270896545565,18.0
1066,7,239,5.068164611119862,18.0
1067,7,240,14.383666231559593,18.0
1068,7,242,10.808439841129182,18.0
1069,7,243,7.649206341590197,18.0
1070,7,245,21.6461829774895,26.5
1071,7,246,6.251072783270301,18.0
1072,7,247,6.095371028678973,18.0
1073,7,248,8.710995516048106,18.0
1074,7,249,7.611699312868227,18.0
1075,7,251,23.871823957471214,26.5
1076,7,252,9.740721595335259,19.0
1077,7,253,12.995812791242457,26.5
1078,7,257,13.760391025727756,18.0
1079,7,258,11.037405034497311,26.5
1080,7,259,14.737489747793273,18.0
1081,7,260,3.626716635647351,18.0
1082,7,261,9.628517574434136,18.0
1083,7,262,1.7573925390067493,18.0
1084,7,264,3861.0273306482914,26.5
1085,8,2,20.785748579595865,26.5
1086,8,4,7.660393252558008,18.0
1087,8,5,33.63223662434594,26.5
1088,8,6,22.94711548628669,26.5
1089,8,7,0.9922167396242507,18.0
1090,8,9,11.360145067411295,26.5
1091,8,10,16.296096345735787,26.5
1092,8,11,20.744665781078545,26.5
1093,8,12,11.515043364512556,18.0
1094,8,13,10.951585945040774,18.0
1095,8,14,18.394917912455853,18.0
1096,8,16,12.313318052341565,26.5
1097,8,17,7.277696656066215,18.0
1098,8,18,10.614966710301262,18.0
1099,8,19,17.56442298715278,26.5
1100,8,20,9.032175633684387,18.0
1101,8,21,19.132021651264004,26.5
1102,8,22,19.605316141780442,19.0
1103,8,24,4.455431057011502,18.0
1104,8,25,11.587359659417176,18.0
1105,8,26,17.275159716600125,18.0
1106,8,29,22.61014777977649,26.5
1107,8,30,21.021421772190653,26.5
1108,8,31,1646.6958910813294,26.5
1109,8,32,9.279373456142944,18.0
1110,8,33,11.037614642317353,18.0
1111,8,34,9.847464042867523,18.0
1112,8,35,12.652170526297997,18.0
1113,8,36,8.22772290895457,18.0
1114,8,37,9.404457866532933,18.0
1115,8,38,18.12913559098179,26.5
1116,8,39,15.13749522631035,26.5
1117,8,40,12.712572790293656,18.0
1118,8,42,3.536766297966234,18.0
1119,8,43,3.6223219242206786,18.0
1120,8,45,9.299391883971557,18.0
1121,8,46,13.770731641311295,26.5
1122,8,48,8.572578548185017,18.0
1123,8,49,10.538761718031111,18.0
1124,8,50,6.502013705486673,18.0
1125,8,51,13.162260569297578,18.0
1126,8,52,11.942078369790869,18.0
1127,8,53,6.530209450287365,18.0
1128,8,54,12.09833841565211,18.0
1129,8,55,23.323626896709676,26.5
1130,8,56,6.346330654426369,18.0
1131,8,57,6.346330654426369,18.0
1132,8,58,10.957622391635997,18.0
1133,8,59,7.13973179450873,18.0
1134,8,60,6.908893455190405,18.0
1135,8,61,12.279562457104714,18.0
1136,8,62,12.30689423323485,18.0
1137,8,63,10.747385604413005,19.0
1138,8,64,14.827954384632902,26.5
1139,8,65,11.011797147386458,18.0
1140,8,66,9.971464244478017,18.0
1141,8,67,19.140495203003614,19.0
1142,8,68,6.114282546783897,18.0
1143,8,69,5.0370852776766135,18.0
1144,8,70,5.225095914732878,18.0
1145,8,73,11.889441108387423,26.5
1146,8,74,3.152274288409255,18.0
1147,8,75,2.52331160025746,18.0
1148,8,76,12.914756144106896,19.0
1149,8,77,12.911713186160158,19.0
1150,8,78,7.865954856541805,18.0
1151,8,79,7.750573751520482,18.0
1152,8,80,8.32285057718984,18.0
1153,8,81,14.550020442428131,19.0
1154,8,82,5.997385497155415,18.0
1155,8,85,14.646859009819185,18.0
1156,8,86,23.905031953016664,26.5
1157,8,87,10.636560471368302,18.0
1158,8,88,11.474077115605272,18.0
1159,8,89,15.897489696496889,18.0
1160,8,90,7.033186639223649,18.0
1161,8,91,17.55583627299371,26.5
1162,8,92,8.985613933404862,19.0
1163,8,94,9.875883290886524,18.0
1164,8,95,9.291722995613958,19.0
1165,8,97,10.795736543383093,18.0
1166,8,98,11.931059422433313,26.5
1167,8,99,31.041830527932547,26.5
1168,8,100,6.361593903347522,18.0
1169,8,101,18.130013341243313,26.5
1170,8,102,9.114515788936822,18.0
1171,8,106,12.39292627540167,18.0
1172,8,107,7.067912000915427,18.0
1173,8,108,20.769749413249446,26.5
1174,8,109,31.80356043502635,26.5
1175,8,110,30.866930222995155,26.5
1176,8,111,15.215080626731206,18.0
1177,8,112,6.576159501479213,18.0
1178,8,113,8.203125247820283,18.0
1179,8,114,8.314834074423475,18.0
1180,8,116,5.5419066374345745,18.0
1181,8,117,23.29289571488611,26.5
1182,8,119,6.442987959806714,18.0
1183,8,120,7.484551057189842,18.0
1184,8,122,14.988342245487717,26.5
1185,8,123,21.62715449122644,26.5
1186,8,124,15.293824776069389,26.5
1187,8,125,9.226109208809584,18.0
1188,8,126,4.967834341109381,18.0
1189,8,127,10.05702665532103,18.0
1190,8,128,10.39332743534318,18.0
1191,8,129,4.035645477604771,18.0
1192,8,130,13.301367240380367,26.5
1193,8,131,13.871054686177596,26.5
1194,8,132,19.342710506033075,26.5
1195,8,133,15.291588333361858,18.0
1196,8,134,10.918254441379002,26.5
1197,8,135,10.303508873724315,26.5
1198,8,136,10.558604911276847,18.0
1199,8,137,6.331787462930593,18.0
1200,8,138,4.1651091876644175,18.0
1201,8,139,19.05914955422782,26.5
1202,8,140,3.911192369427368,18.0
1203,8,141,3.751805604797151,18.0
1204,8,143,5.028013280413196,18.0
1205,8,144,8.841313430547688,18.0
1206,8,145,4.581146815840305,18.0
1207,8,146,3.4705279362861634,18.0
1208,8,147,4.722966862207231,18.0
1209,8,148,8.837836857226403,18.0
1210,8,149,18.83538713843506,26.5
1211,8,150,22.53628407719028,26.5
1212,8,151,4.455431057011502,18.0
1213,8,152,4.774657249910204,18.0
1214,8,153,10.886966791945254,18.0
1215,8,156,25.407803718234494,26.5
1216,8,157,6.247478802995504,18.0
1217,8,158,8.134010165309894,18.0
1218,8,159,4.700773669741869,18.0
1219,8,160,7.6911747774753625,18.0
1220,8,161,5.293309997404992,18.0
1221,8,162,4.697151529862749,18.0
1222,8,163,5.478961244508615,18.0
1223,8,164,6.107089486156674,18.0
1224,8,165,18.14794076458725,19.0
1225,8,166,4.82322135299029,18.0
1226,8,167,5.245933846423549,18.0
1227,8,168,2.7668472763087526,18.0
1228,8,169,8.328423867047524,18.0
1229,8,170,5.8264605524085376,18.0
1230,8,171,5.127195887134901,18.0
1231,8,174,11.60352961601515,18.0
1232,8,175,13.481960796641701,26.5
1233,8,176,28.92176704957476,26.5
1234,8,177,11.496081685317554,18.0
1235,8,178,21.794213463173346,26.5
1236,8,180,13.152961970522526,26.5
1237,8,181,13.2146030752848,18.0
1238,8,182,7.969628273381125,18.0
1239,8,183,14.826002871552014,19.0
1240,8,184,11.433906019130175,18.0
1241,8,185,9.871428537569624,18.0
1242,8,187,24.235784718777907,26.5
1243,8,188,11.338902216067064,18.0
1244,8,189,11.871163677824095,18.0
1245,8,190,13.64068895228567,18.0
1246,8,191,17.1410856561272,26.5
1247,8,192,9.130481940885335,19.0
1248,8,193,2.6626450796367207,18.0
1249,8,194,1.73321113280198,18.0
1250,8,195,13.663081392373632,18.0
1251,8,196,8.046308452407779,18.0
1252,8,197,11.731593643167761,26.5
1253,8,198,7.901945593778739,18.0
1254,8,199,3.604945141842319,18.0
1255,8,201,23.227065707589244,26.5
1256,8,202,3.0324003411492018,18.0
1257,8,203,20.43616186071775,26.5
1258,8,204,35.565542222011395,26.5
1259,8,205,16.31342234512796,26.5
1260,8,206,20.11346335874386,18.0
1261,8,208,9.979820837420705,18.0
1262,8,209,10.570474090808068,18.0
1263,8,210,20.943206160574753,26.5
1264,8,211,8.932353457195607,18.0
1265,8,215,14.234636307302543,26.5
1266,8,216,14.914025643329742,26.5
1267,8,217,926.1878491066199,26.5
1268,8,219,18.80125607090187,26.5
1269,8,220,11.397152219126731,18.0
1270,8,221,21.135471882086247,19.0
1271,8,222,15.010680388384243,26.5
1272,8,223,1.6619752783272772,18.0
1273,8,225,11.751248282694556,18.0
1274,8,226,4.468111105005555,18.0
1275,8,227,17.3989477294913,18.0
1276,8,228,15.865931129854488,18.0
1277,8,232,9.053922953513577,18.0
1278,8,234,7.413229582119139,18.0
1279,8,235,8.372761183160208,18.0
1280,8,236,3.720337382024348,18.0
1281,8,237,2.998961776259318,18.0
1282,8,238,4.997313579410287,18.0
1283,8,239,5.678092585110415,18.0
1284,8,240,13.494312119791996,18.0
1285,8,242,9.826022728439716,18.0
1286,8,243,7.007928873083369,18.0
1287,8,245,22.634909732286,26.5
1288,8,246,7.119801518138751,18.0
1289,8,247,5.290878970365247,18.0
1290,8,248,7.727003560753754,18.0
1291,8,249,8.568745682448352,18.0
1292,8,251,24.860084436407586,26.5
1293,8,252,8.944324373526442,19.0
1294,8,253,12.223932839962727,26.5
1295,8,257,14.675646221901953,18.0
1296,8,258,11.354698256892076,26.5
1297,8,259,13.791570224958068,18.0
1298,8,260,3.9927255693255876,18.0
1299,8,261,10.616063787571452,18.0
1300,8,262,1.9350090956545212,18.0
1301,8,264,3861.48463868504,26.5
1302,9,2,17.927379119688553,35.0
1303,9,4,16.497655322448725,26.5
1304,9,5,41.03981645250636,35.0
1305,9,6,29.142652034629247,35.0
1306,9,7,11.8941618130433,26.5
1307,9,8,11.360145067411295,26.5
1308,9,10,9.519072054215716,35.0
1309,9,11,25.116772360296135,35.0
1310,9,12,20.12536127640206,26.5
1311,9,13,19.948318019054813,26.5
1312,9,14,24.38518944959083,26.5
1313,9,16,1.3180931850418365,35.0
1314,9,17,14.863934068009014,26.5
1315,9,18,14.531901637089646,26.5
1316,9,19,6.914974865023877,35.0
1317,9,20,13.230127221731097,26.5
1318,9,21,23.169605136980323,35.0
1319,9,22,24.294388300765196,27.5
1320,9,24,15.585297601098443,26.5
1321,9,25,18.428130393078522,26.5
1322,9,26,22.48642746205614,26.5
1323,9,29,25.048328928343864,35.0
1324,9,30,17.20206535673782,35.0
1325,9,31,1657.7638024180335,35.0
1326,9,32,11.839374710016607,26.5
1327,9,33,18.76466844119719,26.5
1328,9,34,17.07774418649564,26.5
1329,9,35,14.877309010717678,26.5
1330,9,36,13.30233983211413,26.5
1331,9,37,13.690117082660223,26.5
1332,9,38,8.602400333122976,35.0
1333,9,39,16.090257253678438,35.0
1334,9,40,19.594546057408653,26.5
1335,9,42,14.527851625977135,26.5
1336,9,43,14.979234610418894,26.5
1337,9,45,18.10409206174146,26.5
1338,9,46,9.564743284359075,35.0
1339,9,48,17.177371406904175,26.5
1340,9,49,16.806754649064413,26.5
1341,9,50,17.341934100361993,26.5
1342,9,51,12.941561912588922,26.5
1343,9,52,19.329228403808166,26.5
1344,9,53,5.55749402822197,26.5
1345,9,54,19.62341896903521,26.5
1346,9,55,26.78938446276662,35.0
1347,9,56,6.1467604531636875,26.5
1348,9,57,6.1467604531636875,26.5
1349,9,58,9.002883085238715,26.5
1350,9,59,12.193893731007,26.5
1351,9,60,12.031900224275303,26.5
1352,9,61,16.59064458771636,26.5
1353,9,62,16.58621008474494,26.5
